,date,Value
4040,2016-04-13 23:09:00,95
4041,2016-04-13 23:09:15,95
4042,2016-04-13 23:09:30,95
4043,2016-04-13 23:09:45,95
4044,2016-04-13 23:10:00,96
4045,2016-04-13 23:10:15,96
4046,2016-04-13 23:10:30,96
4047,2016-04-13 23:10:40,97
4048,2016-04-13 23:10:50,98
4049,2016-04-13 23:11:00,98
4050,2016-04-13 23:11:10,98
4051,2016-04-13 23:11:20,99
4052,2016-04-13 23:11:25,100
4053,2016-04-13 23:11:35,101
4054,2016-04-13 23:11:40,99
4055,2016-04-13 23:11:50,97
4056,2016-04-13 23:12:00,96
4057,2016-04-13 23:12:10,94
4058,2016-04-13 23:12:25,94
4059,2016-04-13 23:12:40,94
4060,2016-04-13 23:12:50,94
4061,2016-04-13 23:13:05,94
4062,2016-04-13 23:13:20,94
4063,2016-04-13 23:13:35,94
4064,2016-04-13 23:13:50,94
4065,2016-04-13 23:14:00,94
4066,2016-04-13 23:14:10,94
4067,2016-04-13 23:14:20,96
4068,2016-04-13 23:14:30,94
4069,2016-04-13 23:14:45,94
4070,2016-04-13 23:14:50,94
4071,2016-04-13 23:14:55,94
4072,2016-04-13 23:15:00,95
4073,2016-04-13 23:15:10,96
4074,2016-04-13 23:15:25,96
4075,2016-04-13 23:15:40,95
4076,2016-04-13 23:15:50,96
4077,2016-04-13 23:16:05,96
4078,2016-04-13 23:16:20,96
4079,2016-04-13 23:16:25,94
4080,2016-04-13 23:16:30,93
4081,2016-04-13 23:16:40,93
4082,2016-04-13 23:16:55,93
4083,2016-04-13 23:17:00,94
4084,2016-04-13 23:17:05,95
4085,2016-04-13 23:17:20,95
4086,2016-04-13 23:17:35,95
4087,2016-04-13 23:17:45,96
4088,2016-04-13 23:18:00,96
4089,2016-04-13 23:18:05,97
4090,2016-04-13 23:18:20,97
4091,2016-04-13 23:18:30,95
4092,2016-04-13 23:18:40,92
4093,2016-04-13 23:18:55,92
4094,2016-04-13 23:19:10,92
4095,2016-04-13 23:19:25,92
4096,2016-04-13 23:19:30,94
4097,2016-04-13 23:19:45,94
4098,2016-04-13 23:20:00,94
4099,2016-04-13 23:20:10,91
4100,2016-04-13 23:20:20,91
4101,2016-04-13 23:20:35,91
4102,2016-04-13 23:20:40,93
4103,2016-04-13 23:20:50,95
4104,2016-04-13 23:21:05,95
4105,2016-04-13 23:21:10,96
4106,2016-04-13 23:21:15,97
4107,2016-04-13 23:21:20,98
4108,2016-04-13 23:21:25,100
4109,2016-04-13 23:21:40,100
4110,2016-04-13 23:21:45,101
4111,2016-04-13 23:21:55,104
4112,2016-04-13 23:22:05,107
4113,2016-04-13 23:22:10,109
4114,2016-04-13 23:22:15,111
4115,2016-04-13 23:22:20,112
4116,2016-04-13 23:22:30,108
4117,2016-04-13 23:22:35,106
4118,2016-04-13 23:22:40,105
4119,2016-04-13 23:22:45,104
4120,2016-04-13 23:23:00,104
4121,2016-04-13 23:23:10,105
4122,2016-04-13 23:23:15,106
4123,2016-04-13 23:23:20,108
4124,2016-04-13 23:23:35,107
4125,2016-04-13 23:23:40,108
4126,2016-04-13 23:23:50,109
4127,2016-04-13 23:23:55,111
4128,2016-04-13 23:24:00,115
4129,2016-04-13 23:24:05,113
4130,2016-04-13 23:24:10,114
4131,2016-04-13 23:24:15,115
4132,2016-04-13 23:24:20,113
4133,2016-04-13 23:24:30,110
4134,2016-04-13 23:24:45,109
4135,2016-04-13 23:24:50,108
4136,2016-04-13 23:24:55,107
4137,2016-04-13 23:25:00,106
4138,2016-04-13 23:25:05,107
4139,2016-04-13 23:25:10,108
4140,2016-04-13 23:25:25,108
4141,2016-04-13 23:25:30,107
4142,2016-04-13 23:25:45,109
4143,2016-04-13 23:25:50,111
4144,2016-04-13 23:25:55,112
4145,2016-04-13 23:26:00,113
4146,2016-04-13 23:26:05,113
4147,2016-04-13 23:26:10,114
4148,2016-04-13 23:26:15,113
4149,2016-04-13 23:26:30,112
4150,2016-04-13 23:26:35,109
4151,2016-04-13 23:26:40,109
4152,2016-04-13 23:26:45,107
4153,2016-04-13 23:26:50,102
4154,2016-04-13 23:27:00,94
4155,2016-04-13 23:27:05,92
4156,2016-04-13 23:27:20,91
4157,2016-04-13 23:27:30,90
4158,2016-04-13 23:27:45,90
4159,2016-04-13 23:28:00,90
4160,2016-04-13 23:28:15,90
4161,2016-04-13 23:28:20,91
4162,2016-04-13 23:28:25,92
4163,2016-04-13 23:28:40,92
4164,2016-04-13 23:28:55,92
4165,2016-04-13 23:29:10,92
4166,2016-04-13 23:29:20,91
4167,2016-04-13 23:29:35,90
4168,2016-04-13 23:29:50,90
4169,2016-04-13 23:30:05,91
4170,2016-04-13 23:30:20,92
4171,2016-04-13 23:30:35,92
4172,2016-04-13 23:30:45,93
4173,2016-04-13 23:30:50,93
4174,2016-04-13 23:31:00,91
4175,2016-04-13 23:31:10,90
4176,2016-04-13 23:31:20,89
4177,2016-04-13 23:31:25,90
4178,2016-04-13 23:31:40,92
4179,2016-04-13 23:31:50,90
4180,2016-04-13 23:32:00,88
4181,2016-04-13 23:32:05,89
4182,2016-04-13 23:32:10,88
4183,2016-04-13 23:32:15,88
4184,2016-04-13 23:32:30,87
4185,2016-04-13 23:32:45,87
4186,2016-04-13 23:32:50,87
4187,2016-04-13 23:33:05,88
4188,2016-04-13 23:33:10,89
4189,2016-04-13 23:33:15,90
4190,2016-04-13 23:33:20,91
4191,2016-04-13 23:33:25,93
4192,2016-04-13 23:33:30,95
4193,2016-04-13 23:33:35,97
4194,2016-04-13 23:33:40,98
4195,2016-04-13 23:33:50,99
4196,2016-04-13 23:33:55,102
4197,2016-04-13 23:34:00,104
4198,2016-04-13 23:34:05,106
4199,2016-04-13 23:34:10,108
4200,2016-04-13 23:34:15,109
4201,2016-04-13 23:34:25,108
4202,2016-04-13 23:34:40,108
4203,2016-04-13 23:34:45,107
4204,2016-04-13 23:34:50,106
4205,2016-04-13 23:35:00,107
4206,2016-04-13 23:35:05,108
4207,2016-04-13 23:35:10,111
4208,2016-04-13 23:35:25,112
4209,2016-04-13 23:35:40,112
4210,2016-04-13 23:35:50,111
4211,2016-04-13 23:35:55,112
4212,2016-04-13 23:36:00,111
4213,2016-04-13 23:36:05,110
4214,2016-04-13 23:36:10,109
4215,2016-04-13 23:36:15,108
4216,2016-04-13 23:36:25,111
4217,2016-04-13 23:36:30,112
4218,2016-04-13 23:36:35,113
4219,2016-04-13 23:36:40,112
4220,2016-04-13 23:36:55,111
4221,2016-04-13 23:37:10,111
4222,2016-04-13 23:37:25,111
4223,2016-04-13 23:37:40,109
4224,2016-04-13 23:37:45,109
4225,2016-04-13 23:37:55,107
4226,2016-04-13 23:38:00,105
4227,2016-04-13 23:38:05,105
4228,2016-04-13 23:38:20,105
4229,2016-04-13 23:38:30,105
4230,2016-04-13 23:38:40,92
4231,2016-04-13 23:38:50,90
4232,2016-04-13 23:39:05,91
4233,2016-04-13 23:39:10,92
4234,2016-04-13 23:39:25,92
4235,2016-04-13 23:39:30,92
4236,2016-04-13 23:39:35,91
4237,2016-04-13 23:39:40,91
4238,2016-04-13 23:39:50,92
4239,2016-04-13 23:40:05,92
4240,2016-04-13 23:40:20,93
4241,2016-04-13 23:40:25,94
4242,2016-04-13 23:40:30,95
4243,2016-04-13 23:40:35,97
4244,2016-04-13 23:40:40,98
4245,2016-04-13 23:40:45,100
4246,2016-04-13 23:40:50,101
4247,2016-04-13 23:40:55,104
4248,2016-04-13 23:41:05,105
4249,2016-04-13 23:41:10,104
4250,2016-04-13 23:41:15,105
4251,2016-04-13 23:41:25,106
4252,2016-04-13 23:41:35,108
4253,2016-04-13 23:41:40,108
4254,2016-04-13 23:41:45,110
4255,2016-04-13 23:41:55,109
4256,2016-04-13 23:42:10,109
4257,2016-04-13 23:42:15,114
4258,2016-04-13 23:42:20,116
4259,2016-04-13 23:42:25,92
4260,2016-04-13 23:42:30,88
4261,2016-04-13 23:42:35,86
4262,2016-04-13 23:42:40,84
4263,2016-04-13 23:42:45,83
4264,2016-04-13 23:42:50,82
4265,2016-04-13 23:43:00,80
4266,2016-04-13 23:43:10,79
4267,2016-04-13 23:43:20,80
4268,2016-04-13 23:43:35,80
4269,2016-04-13 23:43:40,81
4270,2016-04-13 23:43:45,81
4271,2016-04-13 23:43:50,82
4272,2016-04-13 23:43:55,86
4273,2016-04-13 23:44:00,88
4274,2016-04-13 23:44:10,89
4275,2016-04-13 23:44:15,89
4276,2016-04-13 23:44:20,89
4277,2016-04-13 23:44:25,90
4278,2016-04-13 23:44:30,91
4279,2016-04-13 23:44:35,92
4280,2016-04-13 23:44:40,93
4281,2016-04-13 23:44:50,95
4282,2016-04-13 23:44:55,89
4283,2016-04-13 23:45:00,85
4284,2016-04-13 23:45:05,83
4285,2016-04-13 23:45:10,83
4286,2016-04-13 23:45:15,82
4287,2016-04-13 23:45:20,82
4288,2016-04-13 23:45:25,86
4289,2016-04-13 23:45:30,84
4290,2016-04-13 23:45:35,81
4291,2016-04-13 23:45:40,80
4292,2016-04-13 23:45:55,80
4293,2016-04-13 23:46:05,81
4294,2016-04-13 23:46:20,79
4295,2016-04-13 23:46:35,79
4296,2016-04-13 23:46:40,81
4297,2016-04-13 23:46:55,81
4298,2016-04-13 23:47:10,81
4299,2016-04-13 23:47:20,83
4300,2016-04-13 23:47:35,83
4301,2016-04-13 23:47:40,82
4302,2016-04-13 23:47:50,80
4303,2016-04-13 23:48:00,79
4304,2016-04-13 23:48:10,81
4305,2016-04-13 23:48:20,79
4306,2016-04-13 23:48:30,78
4307,2016-04-13 23:48:40,83
4308,2016-04-13 23:48:50,80
4309,2016-04-13 23:48:55,80
4310,2016-04-13 23:49:10,80
4311,2016-04-13 23:49:15,82
4312,2016-04-13 23:49:25,83
4313,2016-04-13 23:49:40,83
4314,2016-04-13 23:49:55,83
4315,2016-04-13 23:50:10,83
4316,2016-04-13 23:50:20,85
4317,2016-04-13 23:50:25,86
4318,2016-04-13 23:50:30,87
4319,2016-04-13 23:50:35,88
4320,2016-04-13 23:50:40,89
4321,2016-04-13 23:50:45,90
4322,2016-04-13 23:50:50,91
4323,2016-04-13 23:50:55,93
4324,2016-04-13 23:51:10,93
4325,2016-04-13 23:51:25,93
4326,2016-04-13 23:51:40,93
4327,2016-04-13 23:51:50,94
4328,2016-04-13 23:51:55,92
4329,2016-04-13 23:52:00,88
4330,2016-04-13 23:52:05,85
4331,2016-04-13 23:52:10,84
4332,2016-04-13 23:52:20,82
4333,2016-04-13 23:52:35,82
4334,2016-04-13 23:52:50,82
4335,2016-04-13 23:53:00,78
4336,2016-04-13 23:53:10,78
4337,2016-04-13 23:53:20,77
4338,2016-04-13 23:53:35,77
4339,2016-04-13 23:53:50,76
4340,2016-04-13 23:54:05,76
4341,2016-04-13 23:54:20,73
4342,2016-04-13 23:54:35,73
4343,2016-04-13 23:54:50,73
4344,2016-04-13 23:55:00,74
4345,2016-04-13 23:55:15,74
4346,2016-04-13 23:55:20,73
4347,2016-04-13 23:55:30,74
4348,2016-04-13 23:55:45,75
4349,2016-04-13 23:56:00,75
4350,2016-04-13 23:56:05,75
4351,2016-04-13 23:56:20,83
4352,2016-04-13 23:56:30,78
4353,2016-04-13 23:56:40,77
4354,2016-04-13 23:56:50,76
4355,2016-04-13 23:57:00,75
4356,2016-04-13 23:57:10,74
4357,2016-04-13 23:57:20,73
4358,2016-04-13 23:57:30,74
4359,2016-04-13 23:57:40,75
4360,2016-04-13 23:57:50,74
4361,2016-04-13 23:58:05,74
4362,2016-04-13 23:58:20,78
4363,2016-04-13 23:58:30,75
4364,2016-04-13 23:58:40,74
4365,2016-04-13 23:58:50,72
4366,2016-04-13 23:59:00,73
4367,2016-04-13 23:59:15,73
4368,2016-04-13 23:59:20,72
4369,2016-04-13 23:59:30,73
4370,2016-04-13 23:59:45,73
4371,2016-04-14 00:00:00,73
4372,2016-04-14 00:00:10,74
4373,2016-04-14 00:00:20,73
4374,2016-04-14 00:00:35,73
4375,2016-04-14 00:00:50,73
4376,2016-04-14 00:01:05,73
4377,2016-04-14 00:01:10,74
4378,2016-04-14 00:01:20,71
4379,2016-04-14 00:01:30,73
4380,2016-04-14 00:01:45,73
4381,2016-04-14 00:02:00,72
4382,2016-04-14 00:02:10,73
4383,2016-04-14 00:02:20,72
4384,2016-04-14 00:02:30,73
4385,2016-04-14 00:02:40,72
4386,2016-04-14 00:02:55,72
4387,2016-04-14 00:03:00,73
4388,2016-04-14 00:03:15,73
4389,2016-04-14 00:03:20,74
4390,2016-04-14 00:03:30,75
4391,2016-04-14 00:03:40,73
4392,2016-04-14 00:03:50,74
4393,2016-04-14 00:04:00,74
4394,2016-04-14 00:04:10,79
4395,2016-04-14 00:04:20,73
4396,2016-04-14 00:04:30,75
4397,2016-04-14 00:04:45,75
4398,2016-04-14 00:04:50,77
4399,2016-04-14 00:05:00,74
4400,2016-04-14 00:05:15,74
4401,2016-04-14 00:05:20,73
4402,2016-04-14 00:05:35,73
4403,2016-04-14 00:05:40,75
4404,2016-04-14 00:05:55,75
4405,2016-04-14 00:06:10,75
4406,2016-04-14 00:06:20,74
4407,2016-04-14 00:06:30,75
4408,2016-04-14 00:06:40,77
4409,2016-04-14 00:06:50,76
4410,2016-04-14 00:07:05,76
4411,2016-04-14 00:07:10,75
4412,2016-04-14 00:07:20,76
4413,2016-04-14 00:07:30,75
4414,2016-04-14 00:07:45,75
4415,2016-04-14 00:07:50,76
4416,2016-04-14 00:08:00,74
4417,2016-04-14 00:08:10,73
4418,2016-04-14 00:08:20,75
4419,2016-04-14 00:08:30,76
4420,2016-04-14 00:08:40,75
4421,2016-04-14 00:08:50,77
4422,2016-04-14 00:09:00,74
4423,2016-04-14 00:09:15,74
4424,2016-04-14 00:09:20,73
4425,2016-04-14 00:09:30,76
4426,2016-04-14 00:09:45,76
4427,2016-04-14 00:09:50,75
4428,2016-04-14 00:10:00,77
4429,2016-04-14 00:10:10,76
4430,2016-04-14 00:10:25,76
4431,2016-04-14 00:10:40,76
4432,2016-04-14 00:10:55,76
4433,2016-04-14 00:11:00,75
4434,2016-04-14 00:11:15,75
4435,2016-04-14 00:11:20,77
4436,2016-04-14 00:11:30,76
4437,2016-04-14 00:11:40,75
4438,2016-04-14 00:11:55,75
4439,2016-04-14 00:12:00,75
4440,2016-04-14 00:12:10,77
4441,2016-04-14 00:12:25,77
4442,2016-04-14 00:12:30,76
4443,2016-04-14 00:12:40,75
4444,2016-04-14 00:12:50,77
4445,2016-04-14 00:13:00,81
4446,2016-04-14 00:13:10,74
4447,2016-04-14 00:13:20,75
4448,2016-04-14 00:13:30,76
4449,2016-04-14 00:13:40,78
4450,2016-04-14 00:13:50,76
4451,2016-04-14 00:14:00,75
4452,2016-04-14 00:14:15,75
4453,2016-04-14 00:14:30,75
4454,2016-04-14 00:14:40,77
4455,2016-04-14 00:14:50,75
4456,2016-04-14 00:15:00,76
4457,2016-04-14 00:15:15,76
4458,2016-04-14 00:15:20,77
4459,2016-04-14 00:15:30,78
4460,2016-04-14 00:15:40,76
4461,2016-04-14 00:15:50,75
4462,2016-04-14 00:16:00,77
4463,2016-04-14 00:16:10,79
4464,2016-04-14 00:16:20,77
4465,2016-04-14 00:16:35,77
4466,2016-04-14 00:16:40,77
4467,2016-04-14 00:16:55,77
4468,2016-04-14 00:17:10,78
4469,2016-04-14 00:17:20,76
4470,2016-04-14 00:17:35,76
4471,2016-04-14 00:17:50,77
4472,2016-04-14 00:18:05,77
4473,2016-04-14 00:18:10,75
4474,2016-04-14 00:18:20,76
4475,2016-04-14 00:18:30,77
4476,2016-04-14 00:18:45,77
4477,2016-04-14 00:18:50,78
4478,2016-04-14 00:19:00,76
4479,2016-04-14 00:19:10,78
4480,2016-04-14 00:19:25,78
4481,2016-04-14 00:19:40,78
4482,2016-04-14 00:19:50,77
4483,2016-04-14 00:20:00,76
4484,2016-04-14 00:20:10,77
4485,2016-04-14 00:20:20,78
4486,2016-04-14 00:20:35,78
4487,2016-04-14 00:20:40,77
4488,2016-04-14 00:20:50,76
4489,2016-04-14 00:21:00,77
4490,2016-04-14 00:21:15,77
4491,2016-04-14 00:21:20,78
4492,2016-04-14 00:21:30,77
4493,2016-04-14 00:21:40,79
4494,2016-04-14 00:21:50,77
4495,2016-04-14 00:22:00,76
4496,2016-04-14 00:22:10,77
4497,2016-04-14 00:22:20,78
4498,2016-04-14 00:22:35,78
4499,2016-04-14 00:22:40,74
4500,2016-04-14 00:22:50,76
4501,2016-04-14 00:23:00,78
4502,2016-04-14 00:23:15,78
4503,2016-04-14 00:23:30,77
4504,2016-04-14 00:23:40,79
4505,2016-04-14 00:23:50,80
4506,2016-04-14 00:24:00,76
4507,2016-04-14 00:24:15,76
4508,2016-04-14 00:24:20,78
4509,2016-04-14 00:24:30,77
4510,2016-04-14 00:24:45,77
4511,2016-04-14 00:24:50,78
4512,2016-04-14 00:25:05,78
4513,2016-04-14 00:25:20,78
4514,2016-04-14 00:25:30,83
4515,2016-04-14 00:25:40,79
4516,2016-04-14 00:25:50,77
4517,2016-04-14 00:26:05,77
4518,2016-04-14 00:26:10,78
4519,2016-04-14 00:26:25,78
4520,2016-04-14 00:26:30,78
4521,2016-04-14 00:26:40,76
4522,2016-04-14 00:26:50,77
4523,2016-04-14 00:27:00,78
4524,2016-04-14 00:27:15,78
4525,2016-04-14 00:27:20,77
4526,2016-04-14 00:27:30,79
4527,2016-04-14 00:27:40,80
4528,2016-04-14 00:27:50,79
4529,2016-04-14 00:28:00,78
4530,2016-04-14 00:28:10,79
4531,2016-04-14 00:28:20,78
4532,2016-04-14 00:28:30,77
4533,2016-04-14 00:28:40,78
4534,2016-04-14 00:28:50,79
4535,2016-04-14 00:29:05,79
4536,2016-04-14 00:29:10,78
4537,2016-04-14 00:29:20,79
4538,2016-04-14 00:29:35,79
4539,2016-04-14 00:29:40,78
4540,2016-04-14 00:29:55,78
4541,2016-04-14 00:30:00,79
4542,2016-04-14 00:30:15,79
4543,2016-04-14 00:30:20,78
4544,2016-04-14 00:30:30,79
4545,2016-04-14 00:30:45,79
4546,2016-04-14 00:31:00,79
4547,2016-04-14 00:31:10,78
4548,2016-04-14 00:31:20,77
4549,2016-04-14 00:31:30,78
4550,2016-04-14 00:31:40,77
4551,2016-04-14 00:31:50,79
4552,2016-04-14 00:32:05,79
4553,2016-04-14 00:32:10,80
4554,2016-04-14 00:32:20,79
4555,2016-04-14 00:32:30,78
4556,2016-04-14 00:32:40,81
4557,2016-04-14 00:32:55,81
4558,2016-04-14 00:33:00,77
4559,2016-04-14 00:33:10,78
4560,2016-04-14 00:33:20,79
4561,2016-04-14 00:33:35,79
4562,2016-04-14 00:33:40,78
4563,2016-04-14 00:33:55,78
4564,2016-04-14 00:34:00,79
4565,2016-04-14 00:34:10,78
4566,2016-04-14 00:34:20,78
4567,2016-04-14 00:34:30,79
4568,2016-04-14 00:34:40,78
4569,2016-04-14 00:34:50,77
4570,2016-04-14 00:35:00,78
4571,2016-04-14 00:35:10,81
4572,2016-04-14 00:35:20,80
4573,2016-04-14 00:35:30,79
4574,2016-04-14 00:35:40,79
4575,2016-04-14 00:35:55,79
4576,2016-04-14 00:36:00,80
4577,2016-04-14 00:36:10,79
4578,2016-04-14 00:36:20,79
4579,2016-04-14 00:36:35,79
4580,2016-04-14 00:36:40,80
4581,2016-04-14 00:36:50,81
4582,2016-04-14 00:37:00,79
4583,2016-04-14 00:37:10,78
4584,2016-04-14 00:37:20,82
4585,2016-04-14 00:37:30,78
4586,2016-04-14 00:37:40,79
4587,2016-04-14 00:37:50,80
4588,2016-04-14 00:38:00,78
4589,2016-04-14 00:38:15,78
4590,2016-04-14 00:38:20,76
4591,2016-04-14 00:38:30,78
4592,2016-04-14 00:38:45,78
4593,2016-04-14 00:38:50,79
4594,2016-04-14 00:38:55,82
4595,2016-04-14 00:39:00,78
4596,2016-04-14 00:39:10,75
4597,2016-04-14 00:39:20,77
4598,2016-04-14 00:39:30,79
4599,2016-04-14 00:39:45,79
4600,2016-04-14 00:39:50,77
4601,2016-04-14 00:40:00,79
4602,2016-04-14 00:40:10,78
4603,2016-04-14 00:40:20,85
4604,2016-04-14 00:40:30,86
4605,2016-04-14 00:40:45,87
4606,2016-04-14 00:41:00,84
4607,2016-04-14 00:41:10,75
4608,2016-04-14 00:41:20,70
4609,2016-04-14 00:41:30,69
4610,2016-04-14 00:41:40,70
4611,2016-04-14 00:41:55,70
4612,2016-04-14 00:42:00,74
4613,2016-04-14 00:42:10,84
4614,2016-04-14 00:42:20,78
4615,2016-04-14 00:42:30,74
4616,2016-04-14 00:42:45,74
4617,2016-04-14 00:42:50,72
4618,2016-04-14 00:43:00,73
4619,2016-04-14 00:43:10,75
4620,2016-04-14 00:43:20,74
4621,2016-04-14 00:43:30,75
4622,2016-04-14 00:43:40,74
4623,2016-04-14 00:43:55,74
4624,2016-04-14 00:44:00,77
4625,2016-04-14 00:44:10,81
4626,2016-04-14 00:44:20,76
4627,2016-04-14 00:44:30,73
4628,2016-04-14 00:44:40,74
4629,2016-04-14 00:44:50,76
4630,2016-04-14 00:45:00,74
4631,2016-04-14 00:45:10,75
4632,2016-04-14 00:45:20,76
4633,2016-04-14 00:45:35,77
4634,2016-04-14 00:45:40,79
4635,2016-04-14 00:45:50,89
4636,2016-04-14 00:46:00,76
4637,2016-04-14 00:46:10,71
4638,2016-04-14 00:46:20,70
4639,2016-04-14 00:46:30,72
4640,2016-04-14 00:46:40,71
4641,2016-04-14 00:46:50,70
4642,2016-04-14 00:47:00,71
4643,2016-04-14 00:47:10,76
4644,2016-04-14 00:47:20,74
4645,2016-04-14 00:47:30,82
4646,2016-04-14 00:47:40,75
4647,2016-04-14 00:47:50,71
4648,2016-04-14 00:48:05,71
4649,2016-04-14 00:48:10,74
4650,2016-04-14 00:48:20,74
4651,2016-04-14 00:48:30,72
4652,2016-04-14 00:48:45,72
4653,2016-04-14 00:48:50,74
4654,2016-04-14 00:49:05,74
4655,2016-04-14 00:49:10,72
4656,2016-04-14 00:49:20,73
4657,2016-04-14 00:49:30,73
4658,2016-04-14 00:49:40,74
4659,2016-04-14 00:49:50,75
4660,2016-04-14 00:50:00,76
4661,2016-04-14 00:50:10,72
4662,2016-04-14 00:50:20,73
4663,2016-04-14 00:50:30,75
4664,2016-04-14 00:50:40,76
4665,2016-04-14 00:50:50,71
4666,2016-04-14 00:51:00,71
4667,2016-04-14 00:51:10,75
4668,2016-04-14 00:51:20,76
4669,2016-04-14 00:51:30,75
4670,2016-04-14 00:51:40,73
4671,2016-04-14 00:51:50,75
4672,2016-04-14 00:52:00,74
4673,2016-04-14 00:52:10,75
4674,2016-04-14 00:52:20,74
4675,2016-04-14 00:52:30,74
4676,2016-04-14 00:52:40,74
4677,2016-04-14 00:52:50,75
4678,2016-04-14 00:53:00,77
4679,2016-04-14 00:53:10,78
4680,2016-04-14 00:53:20,75
4681,2016-04-14 00:53:35,75
4682,2016-04-14 00:53:40,76
4683,2016-04-14 00:53:50,78
4684,2016-04-14 00:54:00,75
4685,2016-04-14 00:54:10,77
4686,2016-04-14 00:54:20,75
4687,2016-04-14 00:54:30,82
4688,2016-04-14 00:54:40,77
4689,2016-04-14 00:54:50,75
4690,2016-04-14 00:55:00,76
4691,2016-04-14 00:55:10,75
4692,2016-04-14 00:55:20,77
4693,2016-04-14 00:55:30,75
4694,2016-04-14 00:55:45,75
4695,2016-04-14 00:55:50,77
4696,2016-04-14 00:56:00,75
4697,2016-04-14 00:56:15,75
4698,2016-04-14 00:56:20,79
4699,2016-04-14 00:56:30,73
4700,2016-04-14 00:56:40,74
4701,2016-04-14 00:56:50,77
4702,2016-04-14 00:57:00,76
4703,2016-04-14 00:57:10,75
4704,2016-04-14 00:57:20,77
4705,2016-04-14 00:57:35,77
4706,2016-04-14 00:57:50,75
4707,2016-04-14 00:58:00,76
4708,2016-04-14 00:58:10,71
4709,2016-04-14 00:58:20,76
4710,2016-04-14 00:58:30,80
4711,2016-04-14 00:58:40,81
4712,2016-04-14 00:58:50,81
4713,2016-04-14 00:59:00,81
4714,2016-04-14 00:59:15,81
4715,2016-04-14 00:59:20,82
4716,2016-04-14 00:59:30,83
4717,2016-04-14 00:59:40,81
4718,2016-04-14 00:59:50,80
4719,2016-04-14 01:00:00,78
4720,2016-04-14 01:00:10,81
4721,2016-04-14 01:00:20,79
4722,2016-04-14 01:00:30,80
4723,2016-04-14 01:00:40,74
4724,2016-04-14 01:00:50,74
4725,2016-04-14 01:01:00,76
4726,2016-04-14 01:01:15,76
4727,2016-04-14 01:01:20,87
4728,2016-04-14 01:01:30,77
4729,2016-04-14 01:01:40,74
4730,2016-04-14 01:01:55,74
4731,2016-04-14 01:02:00,76
4732,2016-04-14 01:02:15,76
4733,2016-04-14 01:02:20,79
4734,2016-04-14 01:02:35,79
4735,2016-04-14 01:02:50,77
4736,2016-04-14 01:03:00,76
4737,2016-04-14 01:03:10,75
4738,2016-04-14 01:03:20,79
4739,2016-04-14 01:03:30,72
4740,2016-04-14 01:03:40,74
4741,2016-04-14 01:03:50,75
4742,2016-04-14 01:04:00,76
4743,2016-04-14 01:04:10,76
4744,2016-04-14 01:04:20,77
4745,2016-04-14 01:04:30,76
4746,2016-04-14 01:04:40,78
4747,2016-04-14 01:04:50,76
4748,2016-04-14 01:05:00,78
4749,2016-04-14 01:05:15,78
4750,2016-04-14 01:05:20,73
4751,2016-04-14 01:05:30,75
4752,2016-04-14 01:05:40,77
4753,2016-04-14 01:05:50,70
4754,2016-04-14 01:06:00,71
4755,2016-04-14 01:06:10,73
4756,2016-04-14 01:06:20,76
4757,2016-04-14 01:06:30,78
4758,2016-04-14 01:06:40,80
4759,2016-04-14 01:06:50,78
4760,2016-04-14 01:07:00,77
4761,2016-04-14 01:07:15,77
4762,2016-04-14 01:07:20,79
4763,2016-04-14 01:07:30,77
4764,2016-04-14 01:07:40,78
4765,2016-04-14 01:07:50,74
4766,2016-04-14 01:08:00,76
4767,2016-04-14 01:08:10,75
4768,2016-04-14 01:08:20,76
4769,2016-04-14 01:08:30,76
4770,2016-04-14 01:08:40,79
4771,2016-04-14 01:08:55,79
4772,2016-04-14 01:09:10,76
4773,2016-04-14 01:09:20,77
4774,2016-04-14 01:09:35,77
4775,2016-04-14 01:09:40,78
4776,2016-04-14 01:09:50,75
4777,2016-04-14 01:10:00,77
4778,2016-04-14 01:10:10,78
4779,2016-04-14 01:10:20,69
4780,2016-04-14 01:10:30,73
4781,2016-04-14 01:10:40,72
4782,2016-04-14 01:10:50,73
4783,2016-04-14 01:11:00,74
4784,2016-04-14 01:11:15,74
4785,2016-04-14 01:11:20,74
4786,2016-04-14 01:11:35,74
4787,2016-04-14 01:11:40,73
4788,2016-04-14 01:11:50,73
4789,2016-04-14 01:12:00,73
4790,2016-04-14 01:12:10,72
4791,2016-04-14 01:12:20,73
4792,2016-04-14 01:12:30,73
4793,2016-04-14 01:12:35,74
4794,2016-04-14 01:12:40,75
4795,2016-04-14 01:12:50,74
4796,2016-04-14 01:13:05,74
4797,2016-04-14 01:13:20,74
4798,2016-04-14 01:13:35,74
4799,2016-04-14 01:13:40,73
4800,2016-04-14 01:13:55,73
4801,2016-04-14 01:14:10,73
4802,2016-04-14 01:14:25,73
4803,2016-04-14 01:14:40,73
4804,2016-04-14 01:14:50,73
4805,2016-04-14 01:15:00,73
4806,2016-04-14 01:15:15,73
4807,2016-04-14 01:15:30,72
4808,2016-04-14 01:15:35,73
4809,2016-04-14 01:15:40,74
4810,2016-04-14 01:15:50,72
4811,2016-04-14 01:16:05,72
4812,2016-04-14 01:16:10,73
4813,2016-04-14 01:16:25,73
4814,2016-04-14 01:16:40,74
4815,2016-04-14 01:16:50,73
4816,2016-04-14 01:17:05,73
